location_id,location_name,street_name,locality,sub_locality,city,district,state,pincode,location_type,tourist_destination,latitude,longitude,predicted_safety_score,predicted_risk_level
LOC_031351,Jharera,,Jharera,,,,Delhi,,village,0,28.58175,77.14157,54.62024469825561,RISKY
LOC_031352,Khaira,,Khaira,,,,Uttar Pradesh,,village,0,25.60493,83.22082,54.41612945660735,RISKY
LOC_031353,Kāipur,,Kāipur,,,,Uttar Pradesh,,village,0,27.38333,78.41667,50.084175336425425,RISKY
LOC_031354,Sabrāmpur,,Sabrāmpur,,,,Rajasthan,,village,0,27.15709,75.60317,44.91833484056159,RISKY
LOC_031355,Samogar,,Samogar,,,,Uttar Pradesh,,village,0,26.34376,83.62484,49.455752759432634,RISKY
LOC_031356,Gairkhetu,,Gairkhetu,,,,Uttarakhand,,village,0,29.68782,79.11093,52.64002841523211,RISKY
LOC_031357,Nawātoli,,Nawātoli,,,,Jharkhand,,village,0,23.24612,85.18684,52.78660337754716,RISKY
LOC_031358,Kumbia,,Kumbia,,,,Jharkhand,,village,0,22.29345,85.3265,53.36272090920664,RISKY
LOC_031359,Lupungā,,Lupungā,,,,Jharkhand,,village,0,23.49117,84.94621,53.20999812195506,RISKY
LOC_031360,Porkolangād,,Porkolangād,,,,Kerala,,village,0,10.61951,76.07503,55.74235669330336,MODERATE
LOC_031361,Sānehwāl Khurd,,Sānehwāl Khurd,,,,Punjab,,village,0,30.82804,75.99199,58.73715542902327,MODERATE
LOC_031362,Heti,,Heti,,,,Maharashtra,,village,0,20.39354,78.34791,58.449555044885194,MODERATE
LOC_031363,Batāna,,Batāna,,,,Himachal Pradesh,,village,0,31.33573,77.5494,60.3575379383144,MODERATE
LOC_031364,Dasāni,,Dasāni,,,,West Bengal,,village,0,25.77842,87.99827,56.5742028677199,MODERATE
LOC_031365,Tornal,,Tornal,,,,Telangana,,village,0,18.12096,78.75527,56.215948336584134,MODERATE
LOC_031366,Giārpur,,Giārpur,,,,Uttar Pradesh,,village,0,27.40576,78.93896,55.85721662171928,MODERATE
LOC_031367,Nagla Sikandarpur,,Nagla Sikandarpur,,,,Uttar Pradesh,,village,0,27.23924,78.67025,49.895446210343465,RISKY
LOC_031368,Kuppagadde,,Kuppagadde,,,,Karnataka,,village,0,14.47668,75.11027,57.21280828754856,MODERATE
LOC_031369,Dudhī,,Dudhī,,,,Jharkhand,,village,0,24.19351,84.29768,55.18248244441416,MODERATE
LOC_031370,Gedpalli,,Gedpalli,,,,Andhra Pradesh,,village,0,19.14149,78.47844,57.63967923859303,MODERATE
LOC_031371,Karang,,Karang,,,,Himachal Pradesh,,village,0,30.80476,77.35379,56.30414484874882,MODERATE
LOC_031372,Parsotimpur,,Parsotimpur,,,,Bihar,,village,0,25.9834,85.00935,54.91114096275526,RISKY
LOC_031373,Sared,,Sared,,,,Jammu and Kashmir,,village,0,32.68733,75.61929,53.56601838438107,RISKY
LOC_031374,Hatwa,,Hatwa,,,,Uttar Pradesh,,village,0,26.95696,82.79403,50.25523968077566,RISKY
LOC_031375,Chaman Nagaria,,Chaman Nagaria,,,,Uttar Pradesh,,village,0,27.74953,79.28924,51.694811227152925,RISKY
LOC_031376,Naukādih,,Naukādih,,,,Bihar,,village,0,24.78809,86.21751,51.206911694264534,RISKY
LOC_031377,Tindwāra Purwa,,Tindwāra Purwa,,,,Uttar Pradesh,,village,0,25.41918,80.34154,51.7899631357028,RISKY
LOC_031378,Marui,,Marui,,,,Uttar Pradesh,,village,0,25.26167,83.37332,52.75172062061235,RISKY
LOC_031379,Paraiyampattu,,Paraiyampattu,,,,Tamil Nadu,,village,0,12.36886,79.25075,54.40861940016294,RISKY
LOC_031380,Purwa Milki,,Purwa Milki,,,,Uttar Pradesh,,village,0,26.23443,83.04463,52.668283886766915,RISKY
LOC_031381,Kalwa,,Kalwa,,,,Bihar,,village,0,26.05285,86.87326,46.844562407401426,RISKY
LOC_031382,Niste,,Niste,,,,Uttarakhand,,village,0,30.51629,77.98694,62.15342281395833,MODERATE
LOC_031383,Sokar,,Sokar,,,,Jammu and Kashmir,,village,0,33.44523,74.41051,54.525524262293466,RISKY
LOC_031384,Barongoputtu,,Barongoputtu,,,,Odisha,,village,0,18.92506,82.84023,56.157155091826844,MODERATE
LOC_031385,Kharab Buzurg,,Kharab Buzurg,,,,Maharashtra,,village,0,20.73699,77.02531,55.55973464894427,MODERATE
LOC_031386,Tābwas,,Tābwas,,,,Rajasthan,,village,0,28.01967,76.4044,49.4456747020286,RISKY
LOC_031387,Majgawān,,Majgawān,,,,Madhya Pradesh,,village,0,23.2762,78.36919,58.06990662574163,MODERATE
LOC_031388,Khera,,Khera,,,,Uttar Pradesh,,village,0,27.59743,77.9788,47.408544764518226,RISKY
LOC_031389,Sikariya,,Sikariya,,,,Gujarat,,village,0,24.3316,72.29283,55.62084621436391,MODERATE
LOC_031390,Saunthra,,Saunthra,,,,Uttar Pradesh,,village,0,26.70659,79.59074,53.301591286292876,RISKY
LOC_031391,Ranhera,,Ranhera,,,,Haryana,,village,0,28.3336,77.30748,55.64244225087996,MODERATE
LOC_031392,Silahar,,Silahar,,,,Uttar Pradesh,,village,0,26.32853,79.71124,51.15499539355756,RISKY
LOC_031393,Purwa Shukul,,Purwa Shukul,,,,Uttar Pradesh,,village,0,26.23817,82.4995,53.778775036842234,RISKY
LOC_031394,Vemmanai,,Vemmanai,,,,Tamil Nadu,,village,0,10.59627,78.70686,55.18084538174101,MODERATE
LOC_031395,Kusma,,Kusma,,,,Madhya Pradesh,,village,0,24.04808,80.7215,50.97268383675441,RISKY
LOC_031396,Kumbhāri,,Kumbhāri,,,,Maharashtra,,village,0,17.92201,76.0676,55.72231290171217,MODERATE
LOC_031397,Rāmāpuram,,Rāmāpuram,,,,Tamil Nadu,,village,0,13.15364,79.42086,55.84626936490467,MODERATE
LOC_031398,Tambaliagondi,,Tambaliagondi,,,,Andhra Pradesh,,village,0,14.6149,79.06494,56.237878963893834,MODERATE
LOC_031399,Kālīgaon,,Kālīgaon,,,,Uttarakhand,,village,0,29.69177,79.20591,55.322693462212584,MODERATE
LOC_031400,Birampur,,Birampur,,,,Uttar Pradesh,,village,0,27.82643,80.14951,46.04120713702799,RISKY
LOC_031401,Keturi,,Keturi,,,,Bihar,,village,0,24.7035,84.77593,50.25888486707206,RISKY
LOC_031402,Rāmpur,,Rāmpur,,,,Bihar,,village,0,25.1574,83.57659,55.56841365708477,MODERATE
LOC_031403,Jalwāra,,Jalwāra,,,,Bihar,,village,0,25.87773,86.11552,56.668379639517006,MODERATE
LOC_031404,Sāngoda,,Sāngoda,,,,Madhya Pradesh,,village,0,21.96831,75.17139,54.99571193067372,RISKY
LOC_031405,Kilor,,Kilor,,,,Himachal Pradesh,,village,0,32.74429,75.97733,57.949242715617736,MODERATE
LOC_031406,Bādalwās,,Bādalwās,,,,Rajasthan,,village,0,28.0794,75.3934,57.478858368013164,MODERATE
LOC_031407,Kaggallu,,Kaggallu,,,,Andhra Pradesh,,village,0,13.83741,77.53674,56.01037836778434,MODERATE
LOC_031408,Bontakūtipalle,,Bontakūtipalle,,,,Andhra Pradesh,,village,0,15.32859,79.43564,51.136549431415624,RISKY
LOC_031409,Bālājiraopetta,,Bālājiraopetta,,,,Andhra Pradesh,,village,0,14.46906,79.4486,54.92551731823871,RISKY
LOC_031410,Manjhīgaon,,Manjhīgaon,,,,Jharkhand,,village,0,24.39483,83.50105,48.634153558583776,RISKY
LOC_031411,Nārpur,,Nārpur,,,,Uttar Pradesh,,village,0,25.62283,82.62792,50.54587062935392,RISKY
LOC_031412,Bāpandhāra,,Bāpandhāra,,,,Andhra Pradesh,,village,0,17.39692,82.23825,54.26631712731714,RISKY
LOC_031413,Pudukkudiyiruppu,,Pudukkudiyiruppu,,,,Tamil Nadu,,village,0,10.04739,78.79842,54.038919891634414,RISKY
LOC_031414,Bandi,,Bandi,,,,Jammu and Kashmir,,village,0,33.81129,74.05464,48.37070344512523,RISKY
LOC_031415,Thīkri,,Thīkri,,,,Haryana,,village,0,30.02485,76.61403,51.78622341514775,RISKY
LOC_031416,Shigekeri,,Shigekeri,,,,Karnataka,,village,0,14.80532,74.49307,54.46083790246339,RISKY
LOC_031417,Raiāwān,,Raiāwān,,,,Gujarat,,village,0,22.64822,74.10304,59.44901350291772,MODERATE
LOC_031418,Guāri,,Guāri,,,,Madhya Pradesh,,village,0,22.639,77.46554,53.31341369603886,RISKY
LOC_031419,Lakshmipalli,,Lakshmipalli,,,,Andhra Pradesh,,other,0,14.1363,79.17905,51.690068650673794,RISKY
LOC_031420,Agartola,,Agartola,,,,Bihar,,village,0,25.74928,85.07216,53.013419731269444,RISKY
LOC_031421,Nagla Shekha,,Nagla Shekha,,,,Uttar Pradesh,,village,0,27.37647,77.928,46.520379053814395,RISKY
LOC_031422,Buguda,,Buguda,,,,Odisha,,village,0,21.80464,85.01529,56.37516964660594,MODERATE
LOC_031423,Hareli Alīpur,,Hareli Alīpur,,,,Uttar Pradesh,,village,0,28.11751,79.599,54.559816294730844,RISKY
LOC_031424,Damargidda,,Damargidda,,,,Telangana,,village,0,16.81942,77.50289,52.327952420365094,RISKY
LOC_031425,Singanāyanipalle,,Singanāyanipalle,,,,Andhra Pradesh,,village,0,14.07499,78.3282,57.60911321996617,MODERATE
LOC_031426,Gokalpur,,Gokalpur,,,,Rajasthan,,village,0,25.98155,76.68548,55.18153570588762,MODERATE
LOC_031427,Mutwār,,Mutwār,,,,Uttar Pradesh,,village,0,24.71655,82.46569,54.78851292653047,RISKY
LOC_031428,Nāgla Sewā Rām,,Nāgla Sewā Rām,,,,Uttar Pradesh,,village,0,27.22688,78.72376,47.22595768977993,RISKY
LOC_031429,Shamot,,Shamot,,,,Himachal Pradesh,,village,0,31.09896,77.74264,62.86894906121143,MODERATE
LOC_031430,Madanpur,,Madanpur,,,,Madhya Pradesh,,village,0,26.30322,78.16386,45.266466132112285,RISKY
LOC_031431,Tilla,,Tilla,,,,Jammu and Kashmir,,village,0,32.97253,74.62193,51.72619016583588,RISKY
LOC_031432,Tiruvanampalli,,Tiruvanampalli,,,,Andhra Pradesh,,village,0,13.28569,79.04062,53.537059585441696,RISKY
LOC_031433,Kannukkuli,,Kannukkuli,,,,Tamil Nadu,,village,0,10.44606,78.57041,52.98937196103385,RISKY
LOC_031434,Bhālukona,,Bhālukona,,,,Chhattisgarh,,village,0,20.86688,81.70714,54.93890444937403,RISKY
LOC_031435,Nāndura Khurd,,Nāndura Khurd,,,,Maharashtra,,village,0,20.50314,78.24577,57.441275702368685,MODERATE
LOC_031436,Tattanapalli,,Tattanapalli,,,,Tamil Nadu,,village,0,12.87222,77.93323,61.26673212050593,MODERATE
LOC_031437,Makhdumpur Kabīr,,Makhdumpur Kabīr,,,,Bihar,,village,0,25.24139,84.67734,51.987884890188816,RISKY
LOC_031438,Kalaiya,,Kalaiya,,,,Uttar Pradesh,,village,0,26.25322,82.65858,45.290171078262695,RISKY
LOC_031439,Tatikkivalasa,,Tatikkivalasa,,,,Andhra Pradesh,,village,0,18.30813,83.00168,61.40193293423636,MODERATE
LOC_031440,Diggi,,Diggi,,,,Maharashtra,,village,0,17.71785,76.67332,56.04425866038881,MODERATE
LOC_031441,Purliya,,Purliya,,,,Rajasthan,,village,0,25.03865,76.01959,56.265698390328254,MODERATE
LOC_031442,Nangal,,Nangal,,,,Punjab,,village,0,31.98874,75.45973,50.67974667865327,RISKY
LOC_031443,Vallivāgai,,Vallivāgai,,,,Tamil Nadu,,village,0,12.27576,79.12852,56.553854708835544,MODERATE
LOC_031444,Bodāghāt,,Bodāghāt,,,,Telangana,,village,0,18.05385,77.98013,49.90744836633955,RISKY
LOC_031445,Sanel,,Sanel,,,,Jammu and Kashmir,,village,0,32.92833,74.75307,53.29372700790552,RISKY
LOC_031446,Bhitia,,Bhitia,,,,Uttar Pradesh,,village,0,28.09449,79.96934,54.987387513563405,RISKY
LOC_031447,Kāresara,,Kāresara,,,,Chhattisgarh,,village,0,22.14713,81.31366,58.753324019535775,MODERATE
LOC_031448,Nainewāla,,Nainewāla,,,,Punjab,,village,0,30.42615,75.32787,57.994982720724195,MODERATE
LOC_031449,Jaola,,Jaola,,,,Maharashtra,,village,0,19.90276,76.7045,53.939724026468866,RISKY
LOC_031450,Harpur Anrra,,Harpur Anrra,,,,Bihar,,village,0,25.91815,85.38545,52.49077528474518,RISKY
LOC_031451,Lāchhru Kalān,,Lāchhru Kalān,,,,Punjab,,village,0,30.34453,76.63987,54.13677182463479,RISKY
LOC_031452,Meramgarā,,Meramgarā,,,,Jharkhand,,village,0,24.07199,85.13393,51.60230656930205,RISKY
LOC_031453,Gyādāspura,,Gyādāspura,,,,Rajasthan,,village,0,26.55329,77.33492,58.95828261478432,MODERATE
LOC_031454,Jaitpur,,Jaitpur,,,,Madhya Pradesh,,village,0,21.94863,78.93213,53.26829310606215,RISKY
LOC_031455,Vardēnhalli,,Vardēnhalli,,,,Karnataka,,village,0,12.96093,77.31273,53.93565083500455,RISKY
LOC_031456,Purwa Sahjrām,,Purwa Sahjrām,,,,Uttar Pradesh,,village,0,26.59326,82.14192,49.82946249052289,RISKY
LOC_031457,Singhauli Kālu,,Singhauli Kālu,,,,Uttar Pradesh,,village,0,28.38273,78.35745,53.90478118070011,RISKY
LOC_031458,Wadhail Mauza,,Wadhail Mauza,,,,Punjab,,village,0,31.24806,75.20084,52.75703254104262,RISKY
LOC_031459,Chandrashekharpur,,Chandrashekharpur,,,,Odisha,,village,0,21.38816,85.37374,50.15330403145611,RISKY
LOC_031460,Labkari,,Labkari,,,,Uttar Pradesh,,village,0,29.69617,77.65716,53.017008425772,RISKY
LOC_031461,Purwa Gadaria,,Purwa Gadaria,,,,Uttar Pradesh,,village,0,26.12474,81.89098,44.586152710628575,RISKY
LOC_031462,Dānipāli,,Dānipāli,,,,Odisha,,village,0,21.48777,83.96506,53.76597457637552,RISKY
LOC_031463,Jarhanda,,Jarhanda,,,,Bihar,,village,0,25.56938,87.89167,48.50112778607753,RISKY
LOC_031464,Bāori,,Bāori,,,,Rajasthan,,village,0,23.3629,74.21861,49.821019626120425,RISKY
LOC_031465,Nagla Bishanpur,,Nagla Bishanpur,,,,Uttar Pradesh,,village,0,27.14753,79.1553,45.12570322280646,RISKY
LOC_031466,Lālpur,,Lālpur,,,,Uttar Pradesh,,village,0,27.14629,78.42201,54.04128873529817,RISKY
LOC_031467,Nawnihāl,,Nawnihāl,,,,Karnataka,,village,0,17.5814,76.96424,53.32841413565944,RISKY
LOC_031468,Jhānjariberanā,,Jhānjariberanā,,,,Odisha,,village,0,21.12534,85.5167,59.36383913091082,MODERATE
LOC_031469,Berru,,Berru,,,,Jammu and Kashmir,,village,0,33.08815,75.59899,48.99724748556913,RISKY
LOC_031470,Mahārājpur,,Mahārājpur,,,,Madhya Pradesh,,village,0,22.5879,80.36333,57.1459836045886,MODERATE
LOC_031471,Belmandai,,Belmandai,,,,Madhya Pradesh,,village,0,21.85312,78.07091,49.51070708674424,RISKY
LOC_031472,Ottaivīdu,,Ottaivīdu,,,,Tamil Nadu,,village,0,10.60996,78.36889,55.908633420100934,MODERATE
LOC_031473,Karraug,,Karraug,,,,Karnataka,,village,0,11.86953,76.16988,56.56877928567029,MODERATE
LOC_031474,Bīlla,,Bīlla,,,,Rajasthan,,village,0,25.15791,73.40865,50.64889668851555,RISKY
LOC_031475,Bamandih,,Bamandih,,,,Jharkhand,,village,0,22.87383,84.91557,53.73872275796179,RISKY
LOC_031476,Onegarā,,Onegarā,,,,Jharkhand,,village,0,23.54205,84.53118,44.8239250848571,RISKY
LOC_031477,Kod,,Kod,,,,Karnataka,,village,0,14.51775,75.44806,57.80906205416815,MODERATE
LOC_031478,Purwa Hari Bakhsh Singh,,Purwa Hari Bakhsh Singh,,,,Uttar Pradesh,,village,0,26.61636,81.28842,51.57408071926703,RISKY
LOC_031479,Gurthanian,,Gurthanian,,,,Uttar Pradesh,,village,0,26.90871,82.10106,49.33206362012157,RISKY
LOC_031480,Jagdīshpur,,Jagdīshpur,,,,Uttar Pradesh,,village,0,26.24958,81.69489,46.13227534336125,RISKY
LOC_031481,Aruvāppādi,,Aruvāppādi,,,,Tamil Nadu,,village,0,11.14935,79.64578,47.48146178089835,RISKY
LOC_031482,Pura Maknaha,,Pura Maknaha,,,,Uttar Pradesh,,village,0,26.2921,82.53065,51.655971077813945,RISKY
LOC_031483,Tikri Nāgi,,Tikri Nāgi,,,,Uttar Pradesh,,village,0,25.40166,81.26852,47.426780944436686,RISKY
LOC_031484,Barh Ki Sarāi,,Barh Ki Sarāi,,,,Madhya Pradesh,,village,0,25.97781,78.18473,52.60144823680864,RISKY
LOC_031485,Dīppur,,Dīppur,,,,Uttar Pradesh,,village,0,26.71247,79.6525,52.53385251263447,RISKY
LOC_031486,Ghipīr,,Ghipīr,,,,Uttar Pradesh,,village,0,27.12008,83.15059,53.426125276608765,RISKY
LOC_031487,Āmgaon Kalān,,Āmgaon Kalān,,,,Maharashtra,,village,0,21.16224,79.95968,58.55959154494615,MODERATE
LOC_031488,Ghurtap Bhiswa,,Ghurtap Bhiswa,,,,Uttar Pradesh,,village,0,26.76395,83.69092,48.41507328396544,RISKY
LOC_031489,Barchuhi,,Barchuhi,,,,Punjab,,village,0,31.58245,75.62821,52.35769362990812,RISKY
LOC_031490,Mendha,,Mendha,,,,Maharashtra,,village,0,20.2432,80.27915,49.9714421895154,RISKY
LOC_031491,Umarpur,,Umarpur,,,,Uttar Pradesh,,village,0,28.77605,78.45123,51.78078693928567,RISKY
LOC_031492,Pandrichinta,,Pandrichinta,,,,Odisha,,village,0,18.39864,83.02858,59.879395104951975,MODERATE
LOC_031493,Chat,,Chat,,,,Jammu and Kashmir,,village,0,32.6927,74.98086,51.28879668366348,RISKY
LOC_031494,Bhīkhnī Khera,,Bhīkhnī Khera,,,,Uttar Pradesh,,village,0,27.17359,80.5856,48.43581617196985,RISKY
LOC_031495,Mahurar,,Mahurar,,,,Bihar,,village,0,24.68748,84.95419,48.93723144591689,RISKY
LOC_031496,Narkaldinni,,Narkaldinni,,,,Karnataka,,village,0,16.14132,76.3359,53.61559746003048,RISKY
LOC_031497,Deori,,Deori,,,,Madhya Pradesh,,village,0,24.92885,81.46951,52.456048634332575,RISKY
LOC_031498,Āttuppollāchi,,Āttuppollāchi,,,,Tamil Nadu,,village,0,10.64906,76.91959,49.621522641684315,RISKY
LOC_031499,Myāliganūru,,Myāliganūru,,,,Andhra Pradesh,,village,0,15.84113,77.03091,54.954111830878745,RISKY
LOC_031500,Madītaraī,,Madītaraī,,,,Chhattisgarh,,village,0,21.18508,80.83891,54.145767681014156,RISKY
LOC_031501,Koyal,,Koyal,,,,Odisha,,village,0,19.91277,83.45614,54.63643863984378,RISKY
LOC_031502,Kursidhāna,,Kursidhāna,,,,Madhya Pradesh,,village,0,22.78792,78.48857,56.91791603376747,MODERATE
LOC_031503,Koenatoli,,Koenatoli,,,,Jharkhand,,village,0,22.54235,84.36435,49.395035883269045,RISKY
LOC_031504,Kathbar,,Kathbar,,,,Bihar,,village,0,24.64676,84.46507,52.376339555405686,RISKY
LOC_031505,Kābulpur,,Kābulpur,,,,Bihar,,village,0,25.7862,85.25454,50.85573257219558,RISKY
LOC_031506,Sonra,,Sonra,,,,Uttar Pradesh,,village,0,26.97042,77.92041,54.20282684435931,RISKY
LOC_031507,Pondi,,Pondi,,,,Madhya Pradesh,,village,0,23.33104,80.8151,51.64565211681071,RISKY
LOC_031508,Sarauli,,Sarauli,,,,Uttar Pradesh,,village,0,26.24142,82.17298,52.20152595049483,RISKY
LOC_031509,Kanaheda,,Kanaheda,,,,Madhya Pradesh,,village,0,24.01706,75.58883,57.798302688184776,MODERATE
LOC_031510,Karuppakavundanpudūr,,Karuppakavundanpudūr,,,,Tamil Nadu,,village,0,10.57764,77.72137,59.25106672424275,MODERATE
LOC_031511,Peli,,Peli,,,,Uttar Pradesh,,village,0,28.96145,78.30502,45.90545655673418,RISKY
LOC_031512,Nalichua,,Nalichua,,,,Odisha,,village,0,21.52444,83.52974,56.91283918057508,MODERATE
LOC_031513,Upartolā,,Upartolā,,,,Jharkhand,,village,0,23.79304,84.47711,52.26565844649264,RISKY
LOC_031514,Salpang,,Salpang,,,,Odisha,,village,0,19.86981,83.32124,51.0249517176685,RISKY
LOC_031515,Lūhij,,Lūhij,,,,Himachal Pradesh,,village,0,31.69443,77.19595,56.655619317156614,MODERATE
LOC_031516,Rūpnagar,,Rūpnagar,,,,Rajasthan,,village,0,26.24527,74.33535,53.8860482440811,RISKY
LOC_031517,Kamrāwān,,Kamrāwān,,,,Uttar Pradesh,,village,0,26.13801,82.45066,57.35390789660613,MODERATE
LOC_031518,Kodsar,,Kodsar,,,,Karnataka,,village,0,14.49783,74.8251,54.30697532467531,RISKY
LOC_031519,Matūnu,,Matūnu,,,,Himachal Pradesh,,village,0,32.42689,76.07171,59.95469684471612,MODERATE
LOC_031520,Valkurti,,Valkurti,,,,Telangana,,village,0,18.71707,79.38228,55.99040217571558,MODERATE
LOC_031521,Govindavāripālem,,Govindavāripālem,,,,Andhra Pradesh,,village,0,15.39213,79.67486,56.15034288458578,MODERATE
LOC_031522,Pandori,,Pandori,,,,Jammu and Kashmir,,village,0,33.07917,74.33611,50.197288301994305,RISKY
LOC_031523,Nanderābās,,Nanderābās,,,,Rajasthan,,village,0,27.69003,77.27004,53.42557615884268,RISKY
LOC_031524,Kut,,Kut,,,,Himachal Pradesh,,village,0,32.25563,75.81102,53.96233897657179,RISKY
LOC_031525,Botanphundi,,Botanphundi,,,,Maharashtra,,village,0,19.45454,80.39939,55.6613041064983,MODERATE
LOC_031526,Narhār,,Narhār,,,,Himachal Pradesh,,village,0,31.44416,77.15544,62.916333992381325,MODERATE
LOC_031527,Zālim Nagla,,Zālim Nagla,,,,Uttar Pradesh,,village,0,28.53004,79.38739,48.85593265785081,RISKY
LOC_031528,Khotāmahua,,Khotāmahua,,,,Uttar Pradesh,,village,0,23.91838,83.10954,51.172260533127016,RISKY
LOC_031529,Bharbholi,,Bharbholi,,,,Uttar Pradesh,,village,0,29.78575,77.44299,52.16838662030471,RISKY
LOC_031530,Purwa Pāsi,,Purwa Pāsi,,,,Uttar Pradesh,,village,0,26.97957,82.06342,51.641279971036056,RISKY
LOC_031531,Bandavīdi,,Bandavīdi,,,,Andhra Pradesh,,village,0,18.09242,82.38525,52.25548483092888,RISKY
LOC_031532,Āralūr,,Āralūr,,,,Tamil Nadu,,village,0,11.09969,79.52029,55.50565301601924,MODERATE
LOC_031533,Ban,,Ban,,,,Himachal Pradesh,,village,0,31.82015,76.77604,63.81036853727184,MODERATE
LOC_031534,Mausīpura,,Mausīpura,,,,Madhya Pradesh,,village,0,23.75296,79.63015,55.21545083391507,MODERATE
LOC_031535,Kollukattipālaiyam,,Kollukattipālaiyam,,,,Tamil Nadu,,village,0,11.41566,77.44075,58.45755500734104,MODERATE
LOC_031536,Buddireddippatti,,Buddireddippatti,,,,Tamil Nadu,,village,0,12.06237,78.30539,52.74579652016254,RISKY
LOC_031537,Maneri,,Maneri,,,,Uttarakhand,,village,0,30.7404,78.53147,59.43457877079738,MODERATE
LOC_031538,Kalleda,,Kalleda,,,,Telangana,,village,0,17.72679,79.72477,57.16430301445623,MODERATE
LOC_031539,Garhi Rāmpur,,Garhi Rāmpur,,,,Uttar Pradesh,,village,0,27.85002,78.90797,56.0782970859209,MODERATE
LOC_031540,Churiāltola,,Churiāltola,,,,Maharashtra,,village,0,20.45957,80.25969,49.0551043221335,RISKY
LOC_031541,Sarāi Sāgar,,Sarāi Sāgar,,,,Uttar Pradesh,,village,0,26.63307,82.35714,47.112238497194504,RISKY
LOC_031542,Baghra Doyam,,Baghra Doyam,,,,Uttar Pradesh,,village,0,25.7789,83.29347,50.39798787979309,RISKY
LOC_031543,Phāngti,,Phāngti,,,,Madhya Pradesh,,village,0,22.82543,76.40807,52.78625156468914,RISKY
LOC_031544,Fatehchandpur,,Fatehchandpur,,,,Uttar Pradesh,,village,0,29.70434,77.32993,48.761864367404634,RISKY
LOC_031545,Rāghūpur,,Rāghūpur,,,,Uttar Pradesh,,village,0,25.3611,82.13342,51.62288243956057,RISKY
LOC_031546,Baiop,,Baiop,,,,Madhya Pradesh,,village,0,24.03503,78.45874,59.241581423134285,MODERATE
LOC_031547,Pāndāgaon,,Pāndāgaon,,,,Madhya Pradesh,,village,0,22.63523,77.1893,52.95174542317967,RISKY
LOC_031548,Tilgaon,,Tilgaon,,,,Madhya Pradesh,,village,0,22.87006,80.25067,54.02977473004214,RISKY
LOC_031549,Dungariya,,Dungariya,,,,Madhya Pradesh,,village,0,22.11464,79.64473,50.98800194688005,RISKY
LOC_031550,Akbarpur Salāhpur,,Akbarpur Salāhpur,,,,Uttar Pradesh,,village,0,25.46637,81.68668,51.03062672494274,RISKY
LOC_031551,Bhutru Adwār,,Bhutru Adwār,,,,Himachal Pradesh,,village,0,32.73165,76.16929,57.95313563123617,MODERATE
LOC_031552,Qāsim Khera,,Qāsim Khera,,,,Uttar Pradesh,,village,0,26.70928,80.86966,53.123097784100864,RISKY
LOC_031553,Tadkal,,Tadkal,,,,Telangana,,village,0,18.23451,77.70441,55.77127481923153,MODERATE
LOC_031554,Pachchim Bilāwāh,,Pachchim Bilāwāh,,,,Uttar Pradesh,,village,0,26.69295,81.38645,53.08659424901171,RISKY
LOC_031555,Barjo,,Barjo,,,,Jharkhand,,village,0,22.8208,85.25882,57.37762339586769,MODERATE
LOC_031556,Kodikoppa,,Kodikoppa,,,,Karnataka,,village,0,14.55475,75.13614,53.672348117618796,RISKY
LOC_031557,Rādhādih,,Rādhādih,,,,Jharkhand,,village,0,24.00299,84.41937,55.756863121080784,MODERATE
LOC_031558,Kānti,,Kānti,,,,Karnataka,,village,0,13.01516,75.91097,51.84134974427242,RISKY
LOC_031559,Ichāk,,Ichāk,,,,Jharkhand,,village,0,23.98752,85.15778,56.85765471808625,MODERATE
LOC_031560,Gayāpur,,Gayāpur,,,,Uttar Pradesh,,village,0,26.22305,82.76593,51.42975378705104,RISKY
LOC_031561,Tulsi Tola,,Tulsi Tola,,,,Uttar Pradesh,,village,0,26.65146,83.6378,56.36559127126465,MODERATE
LOC_031562,Dorepāra,,Dorepāra,,,,Chhattisgarh,,village,0,18.91834,81.58706,56.72556251996157,MODERATE
LOC_031563,Bhandārpur,,Bhandārpur,,,,Chhattisgarh,,village,0,21.03224,80.67368,50.22921467148018,RISKY
LOC_031564,Mawa Purwa,,Mawa Purwa,,,,Uttar Pradesh,,village,0,27.15456,80.23289,47.624850001482294,RISKY
LOC_031565,Rāmpur,,Rāmpur,,,,Madhya Pradesh,,village,0,24.20762,77.65878,52.182162333913354,RISKY
LOC_031566,Kaniā,,Kaniā,,,,Madhya Pradesh,,village,0,21.85189,80.81632,55.57017025829048,MODERATE
LOC_031567,Pāpisettikandigar,,Pāpisettikandigar,,,,Andhra Pradesh,,village,0,13.17564,79.07492,59.009788449297886,MODERATE
LOC_031568,Ahīr Purwa,,Ahīr Purwa,,,,Uttar Pradesh,,village,0,27.05618,81.88181,51.00342902851301,RISKY
LOC_031569,Berkawa,,Berkawa,,,,Uttar Pradesh,,village,0,26.22959,82.61136,53.67704709336003,RISKY
LOC_031570,Bhiravāpuram,,Bhiravāpuram,,,,Andhra Pradesh,,village,0,15.68588,78.03754,54.934965732980416,RISKY
LOC_031571,Chhatpur,,Chhatpur,,,,Uttar Pradesh,,village,0,25.42375,78.35631,45.18903918088447,RISKY
LOC_031572,Jharauli Khurd,,Jharauli Khurd,,,,Haryana,,village,0,30.14766,76.78506,56.3808237108362,MODERATE
LOC_031573,Sūda,,Sūda,,,,Madhya Pradesh,,village,0,24.65094,79.04987,55.13636457674981,MODERATE
